"Date(UTC)","Julian Date","MET","TS","Energy Flux [0.1-100 GeV](MeV cm-2 s-1)","Energy Flux Error","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Aug 20 2008","2454698.5","240883201","1068.5","1.31e-4","7.00e-6","-2.2","-","47.81","1e-8","0","bin1.log"
"Sep 19 2008","2454728.5","243475201","503.52","9.11e-5","6.80e-6","-2.2","-","18.73","1e-8","0","bin2.log"
"Oct 19 2008","2454758.5","246067201","830.44","1.18e-4","7.00e-6","-2.2","-","10.82","1e-8","0","bin3.log"
"Nov 18 2008","2454788.5","248659201","4571.83","3.88e-4","1.10e-5","-2.2","-","41.06","1e-8","0","bin4.log"
"Dec 18 2008","2454818.5","251251201","5989.14","4.10e-4","1.10e-5","-2.2","-","72.26","1e-8","0","bin5.log"
"Jan 17 2009","2454848.499988426","253843201","3195.2","3.02e-4","1.00e-5","-2.2","-","104.06","1e-8","0","bin6.log"
"Feb 16 2009","2454878.499988426","256435201","6927.09","4.54e-4","1.10e-5","-2.2","-","135.15","1e-8","0","bin7.log"
"Mar 18 2009","2454908.499988426","259027201","1070.3","1.50e-4","8.00e-6","-2.2","-","163.01","1e-8","0","bin8.log"
"Apr 17 2009","2454938.499988426","261619201","647.16","9.46e-5","6.60e-6","-2.2","-","161.12","1e-8","0","bin9.log"
"May 17 2009","2454968.499988426","264211201","553.77","9.42e-5","6.80e-6","-2.2","-","135.52","1e-8","0","bin10.log"
"Jun 16 2009","2454998.499988426","266803201","739.5","1.15e-4","7.00e-6","-2.2","-","108.78","1e-8","0","bin11.log"
"Jul 16 2009","2455028.499988426","269395201","3082.24","2.83e-4","1.00e-5","-2.2","-","81.24","1e-8","0","bin12.log"
"Aug 15 2009","2455058.499988426","271987201","3177.29","3.31e-4","1.10e-5","-2.2","-","52.84","1e-8","0","bin13.log"
"Sep 14 2009","2455088.499988426","274579201","2225.2","2.56e-4","1.00e-5","-2.2","-","23.84","1e-8","0","bin14.log"
"Oct 14 2009","2455118.499988426","277171201","1088.4","2.33e-4","1.20e-5","-2.2","-","5.62","1e-8","0","bin15.log"
"Nov 13 2009","2455148.499988426","279763201","792.86","1.38e-4","8.00e-6","-2.2","-","35.71","1e-8","0","bin16.log"
"Dec 13 2009","2455178.499988426","282355201","792.98","1.68e-4","1.00e-5","-2.2","-","66.74","1e-8","0","bin17.log"
"Jan 12 2010","2455208.499988426","284947201","404.93","9.50e-5","8.00e-6","-2.2","-","98.51","1e-8","0","bin18.log"
"Feb 11 2010","2455238.499988426","287539201","479.18","1.06e-4","8.10e-6","-2.2","-","129.84","1e-8","0","bin19.log"
"Mar 13 2010","2455268.499988426","290131201","412.75","1.07e-4","8.70e-6","-2.2","-","158.72","1e-8","0","bin20.log"
"Apr 12 2010","2455298.499988426","292723201","245.98","7.02e-5","7.00e-6","-2.2","-","164.93","1e-8","0","bin21.log"
"May 12 2010","2455328.499988426","295315201","113.46","3.86e-5","5.50e-6","-2.2","-","140.13","1e-8","0","bin22.log"
"Jun 11 2010","2455358.499988426","297907201","157.36","4.25e-5","5.20e-6","-2.2","-","113.50","1e-8","0","bin23.log"
"Jul 11 2010","2455388.499988426","300499201","162.74","4.76e-5","6.00e-6","-2.2","-","86.12","1e-8","0","bin24.log"
"Aug 10 2010","2455418.499988426","303091201","170.04","4.89e-5","5.90e-6","-2.2","-","57.85","1e-8","0","bin25.log"
"Sep 09 2010","2455448.499988426","305683201","1182.14","1.87e-4","1.00e-5","-2.2","-","28.94","1e-8","0","bin26.log"
"Oct 09 2010","2455478.499988426","308275201","1125.68","2.43e-4","1.30e-5","-2.2","-","0.47","1e-8","0","bin27.log"
"Nov 08 2010","2455508.499988426","310867201","972.93","1.53e-4","9.00e-6","-2.2","-","30.39","1e-8","0","bin28.log"
"Dec 08 2010","2455538.499988426","313459201","657.11","1.53e-4","1.00e-5","-2.2","-","61.25","1e-8","0","bin29.log"
"Jan 07 2011","2455568.499988426","316051201","1168.06","1.58e-4","8.00e-6","-2.2","-","92.95","1e-8","0","bin30.log"
"Feb 06 2011","2455598.499988426","318643201","372.48","1.01e-4","8.60e-6","-2.2","-","124.47","1e-8","0","bin31.log"
"Mar 08 2011","2455628.499988426","321235201","602.46","1.09e-4","7.00e-6","-2.2","-","154.05","1e-8","0","bin32.log"
"Apr 07 2011","2455658.499988426","323827201","807.64","1.92e-4","1.20e-5","-2.2","-","167.92","1e-8","0","bin33.log"
"May 07 2011","2455688.499988426","326419201","1711.7","2.37e-4","1.00e-5","-2.2","-","144.71","1e-8","0","bin34.log"
"Jun 06 2011","2455718.499988426","329011201","2630.37","2.91e-4","1.10e-5","-2.2","-","118.20","1e-8","0","bin35.log"
"Jul 06 2011","2455748.499988426","331603201","1063.4","1.75e-4","1.00e-5","-2.2","-","90.97","1e-8","0","bin36.log"
"Aug 05 2011","2455778.499988426","334195201","879.33","1.24e-4","8.00e-6","-2.2","-","62.84","1e-8","0","bin37.log"
"Sep 04 2011","2455808.499988426","336787201","756.72","1.43e-4","9.00e-6","-2.2","-","34.03","1e-8","0","bin38.log"
"Oct 04 2011","2455838.499988426","339379201","441.91","9.87e-5","7.80e-6","-2.2","-","4.74","1e-8","0","bin39.log"
"Nov 03 2011","2455868.499988426","341971201","299.6","7.49e-5","7.20e-6","-2.2","-","25.10","1e-8","0","bin40.log"
"Dec 03 2011","2455898.499988426","344563201","409.95","7.69e-5","6.20e-6","-2.2","-","55.78","1e-8","0","bin41.log"
"Jan 02 2012","2455928.499988426","347155201","580.98","9.32e-5","6.80e-6","-2.2","-","87.38","1e-8","0","bin42.log"
"Feb 01 2012","2455958.499988426","349747201","317.24","7.17e-5","6.50e-6","-2.2","-","119.04","1e-8","0","bin43.log"
"Mar 02 2012","2455988.499988426","352339201","177.22","4.89e-5","5.90e-6","-2.2","-","149.16","1e-8","0","bin44.log"
"Apr 01 2012","2456018.499988426","354931201","116.25","4.57e-5","6.80e-6","-2.2","-","169.31","1e-8","0","bin45.log"
"May 01 2012","2456048.499988426","357523201","316.71","7.24e-5","6.90e-6","-2.2","-","149.26","1e-8","0","bin46.log"
"May 31 2012","2456078.499988426","360115201","111.12","4.41e-5","6.80e-6","-2.2","-","122.87","1e-8","0","bin47.log"
"Jun 30 2012","2456108.499988426","362707201","79.84","3.18e-5","5.30e-6","-2.2","-","95.80","1e-8","0","bin48.log"
"Jul 30 2012","2456138.499976852","365299201","120.72","3.88e-5","6.00e-6","-2.2","-","67.82","1e-8","0","bin49.log"
"Aug 29 2012","2456168.499976852","367891201","259.38","6.33e-5","6.70e-6","-2.2","-","39.10","1e-8","0","bin50.log"
"Sep 28 2012","2456198.499976852","370483201","303.56","9.56e-5","9.30e-6","-2.2","-","9.89","1e-8","0","bin51.log"
"Oct 28 2012","2456228.499976852","373075201","89.89","4.09e-5","6.60e-6","-2.2","-","19.83","1e-8","0","bin52.log"
"Nov 27 2012","2456258.499976852","375667201","125.23","3.48e-5","4.80e-6","-2.2","-","50.34","1e-8","0","bin53.log"
"Dec 27 2012","2456288.499976852","378259201","60.15","2.76e-5","5.30e-6","-2.2","-","81.82","1e-8","0","bin54.log"
"Jan 26 2013","2456318.499976852","380851201","146.54","4.36e-5","5.50e-6","-2.2","-","113.57","1e-8","0","bin55.log"
"Feb 25 2013","2456348.499976852","383443201","155.23","5.16e-5","7.00e-6","-2.2","-","144.10","1e-8","0","bin56.log"
"Mar 27 2013","2456378.499976852","386035201","155.64","4.69e-5","5.90e-6","-2.2","-","168.46","1e-8","0","bin57.log"
"Apr 26 2013","2456408.499976852","388627201","92.94","3.67e-5","5.80e-6","-2.2","-","153.74","1e-8","0","bin58.log"
"May 26 2013","2456438.499976852","391219201","362.56","9.11e-5","8.10e-6","-2.2","-","127.53","1e-8","0","bin59.log"
"Jun 25 2013","2456468.499976852","393811201","778.39","1.19e-4","8.00e-6","-2.2","-","100.59","1e-8","0","bin60.log"
"Jul 25 2013","2456498.499976852","396403201","938.83","1.71e-4","1.00e-5","-2.2","-","72.77","1e-8","0","bin61.log"
"Aug 24 2013","2456528.499976852","398995201","523.74","1.04e-4","8.00e-6","-2.2","-","44.16","1e-8","0","bin62.log"
"Sep 23 2013","2456558.499976852","401587201","643.85","1.46e-4","1.00e-5","-2.2","-","15.03","1e-8","0","bin63.log"
"Oct 23 2013","2456588.499976852","404179201","492.47","8.71e-5","6.60e-6","-2.2","-","14.59","1e-8","0","bin64.log"
"Nov 22 2013","2456618.499976852","406771201","1977.79","2.59e-4","1.10e-5","-2.2","-","44.94","1e-8","0","bin65.log"
"Dec 22 2013","2456648.499976852","409363201","8792.38","6.57e-4","1.40e-5","-2.2","-","76.26","1e-8","0","bin66.log"
"Jan 21 2014","2456678.499976852","411955201","2256.72","3.69e-4","1.50e-5","-2.2","-","108.06","1e-8","0","bin67.log"
"Feb 20 2014","2456708.499976852","414547201","2729.97","3.71e-4","1.40e-5","-2.2","-","138.94","1e-8","0","bin68.log"
"Mar 22 2014","2456738.499976852","417139201","9331.7","6.89e-4","1.50e-5","-2.2","-","165.71","1e-8","0","bin69.log"
"Apr 21 2014","2456768.499976852","419731201","2183.62","3.22e-4","1.30e-5","-2.2","-","158.10","1e-8","0","bin70.log"
"May 21 2014","2456798.499976852","422323201","1906.77","2.06e-4","9.00e-6","-2.2","-","132.17","1e-8","0","bin71.log"
"Jun 20 2014","2456828.499976852","424915201","400.23","6.48e-5","5.90e-6","-2.2","-","105.36","1e-8","0","bin72.log"
"Jul 20 2014","2456858.499976852","427507201","2360.01","3.53e-4","1.30e-5","-2.2","-","77.70","1e-8","0","bin73.log"
"Aug 19 2014","2456888.499976852","430099201","1030.99","1.94e-4","1.10e-5","-2.2","-","49.20","1e-8","0","bin74.log"
"Sep 18 2014","2456918.499976852","432691201","703.42","1.56e-4","1.00e-5","-2.2","-","20.15","1e-8","0","bin75.log"
"Oct 18 2014","2456948.499976852","435283201","567.57","1.23e-4","9.00e-6","-2.2","-","9.37","1e-8","0","bin76.log"
"Nov 17 2014","2456978.499976852","437875201","3289.45","4.21e-4","1.40e-5","-2.2","-","39.57","1e-8","0","bin77.log"
"Dec 17 2014","2457008.499976852","440467201","1199.82","1.62e-4","8.00e-6","-2.2","-","70.72","1e-8","0","bin78.log"
"Jan 16 2015","2457038.499976852","443059201","553.16","1.09e-4","8.00e-6","-2.2","-","102.52","1e-8","0","bin79.log"
"Feb 15 2015","2457068.499976852","445651201","503.76","9.67e-5","7.30e-6","-2.2","-","133.68","1e-8","0","bin80.log"
"Mar 17 2015","2457098.499976852","448243201","396.32","1.12e-4","9.00e-6","-2.2","-","161.87","1e-8","0","bin81.log"
"Apr 16 2015","2457128.499976852","450835201","264.72","7.20e-5","7.40e-6","-2.2","-","162.23","1e-8","0","bin82.log"
"May 16 2015","2457158.499976852","453427201","1549.02","2.25e-4","1.00e-5","-2.2","-","136.80","1e-8","0","bin83.log"
"Jun 15 2015","2457188.499976852","456019201","25861.89","1.30e-3","2.00e-5","-2.2","-","110.09","1e-8","0","bin84.log"
"Jul 15 2015","2457218.499965278","458611201","3695.84","3.69e-4","1.20e-5","-2.2","-","82.60","1e-8","0","bin85.log"
"Aug 14 2015","2457248.499965278","461203201","395.01","9.56e-5","8.20e-6","-2.2","-","54.23","1e-8","0","bin86.log"
"Sep 13 2015","2457278.499965278","463795201","924.65","1.54e-4","9.00e-6","-2.2","-","25.26","1e-8","0","bin87.log"
"Oct 13 2015","2457308.499965278","466387201","948.97","1.80e-4","1.00e-5","-2.2","-","4.17","1e-8","0","bin88.log"
"Nov 12 2015","2457338.499965278","468979201","1415.59","2.10e-4","1.00e-5","-2.2","-","34.22","1e-8","0","bin89.log"
"Dec 12 2015","2457368.499965278","471571201","1083.84","1.55e-4","8.00e-6","-2.2","-","65.21","1e-8","0","bin90.log"
"Jan 11 2016","2457398.499965278","474163201","988.72","1.66e-4","1.00e-5","-2.2","-","96.96","1e-8","0","bin91.log"
"Feb 10 2016","2457428.499965278","476755201","1783.34","2.05e-4","9.00e-6","-2.2","-","128.35","1e-8","0","bin92.log"
"Mar 11 2016","2457458.499965278","479347201","462.66","1.15e-4","9.00e-6","-2.2","-","157.45","1e-8","0","bin93.log"
"Apr 10 2016","2457488.499965278","481939201","1138.54","1.56e-4","9.00e-6","-2.2","-","165.87","1e-8","0","bin94.log"
"May 10 2016","2457518.499965278","484531201","734.01","1.49e-4","1.00e-5","-2.2","-","141.41","1e-8","0","bin95.log"
"Jun 09 2016","2457548.499965278","487123201","669.39","1.39e-4","9.00e-6","-2.2","-","114.81","1e-8","0","bin96.log"
"Jul 09 2016","2457578.499965278","489715201","237.43","6.64e-5","7.10e-6","-2.2","-","87.47","1e-8","0","bin97.log"
"Aug 08 2016","2457608.499965278","492307201","217.7","6.13e-5","7.10e-6","-2.2","-","59.24","1e-8","0","bin98.log"
"Sep 07 2016","2457638.499965278","494899201","127.49","4.37e-5","5.90e-6","-2.2","-","30.36","1e-8","0","bin99.log"
"Oct 07 2016","2457668.499965278","497491201","271.78","8.22e-5","8.30e-6","-2.2","-","1.03","1e-8","0","bin100.log"
"Nov 06 2016","2457698.499965278","500083201","150.03","5.35e-5","7.10e-6","-2.2","-","28.91","1e-8","0","bin101.log"
"Dec 06 2016","2457728.499965278","502675201","652.13","1.40e-4","9.00e-6","-2.2","-","59.72","1e-8","0","bin102.log"
"Jan 05 2017","2457758.4999537035","505267201","1319.75","1.87e-4","1.00e-5","-2.2","-","91.40","1e-8","0","bin103.log"
"Feb 04 2017","2457788.4999537035","507859201","1344.11","1.94e-4","1.00e-5","-2.2","-","122.96","1e-8","0","bin104.log"
"Mar 06 2017","2457818.4999537035","510451201","2827.12","3.65e-4","1.30e-5","-2.2","-","152.70","1e-8","0","bin105.log"
"Apr 05 2017","2457848.4999537035","513043201","13724.93","7.54e-4","1.30e-5","-2.2","-","168.51","1e-8","0","bin106.log"
"May 05 2017","2457878.4999537035","515635201","3225.35","4.35e-4","1.50e-5","-2.2","-","145.98","1e-8","0","bin107.log"
"Jun 04 2017","2457908.4999537035","518227201","2216.7","2.83e-4","1.10e-5","-2.2","-","119.50","1e-8","0","bin108.log"
"Jul 04 2017","2457938.4999537035","520819201","5515.41","7.16e-4","1.90e-5","-2.2","-","92.32","1e-8","0","bin109.log"
"Aug 03 2017","2457968.4999537035","523411201","3551.28","3.65e-4","1.20e-5","-2.2","-","64.23","1e-8","0","bin110.log"
"Sep 02 2017","2457998.4999537035","526003201","2773.51","3.67e-4","1.40e-5","-2.2","-","35.44","1e-8","0","bin111.log"
"Oct 02 2017","2458028.4999537035","528595201","2819.76","3.77e-4","1.40e-5","-2.2","-","6.18","1e-8","0","bin112.log"
"Nov 01 2017","2458058.4999537035","531187201","2316.47","2.83e-4","1.10e-5","-2.2","-","23.63","1e-8","0","bin113.log"
"Dec 01 2017","2458088.4999537035","533779201","2869.89","3.23e-4","1.20e-5","-2.2","-","54.26","1e-8","0","bin114.log"
"Dec 31 2017","2458118.4999537035","536371201","10595.75","6.91e-4","1.40e-5","-2.2","-","85.83","1e-8","0","bin115.log"
"Jan 30 2018","2458148.4999537035","538963201","36420.51","2.14e-3","3.00e-5","-2.2","-","117.52","1e-8","0","bin116.log"
"Mar 01 2018","2458178.4999537035","541555201","12793.89","9.82e-4","1.80e-5","-2.2","-","147.76","1e-8","0","bin117.log"
"Mar 31 2018","2458208.4999537035","544147201","5798.68","6.76e-4","1.80e-5","-2.2","-","169.31","1e-8","0","bin118.log"
"Apr 30 2018","2458238.4999537035","546739201","72830.08","2.55e-3","2.00e-5","-2.2","-","150.52","1e-8","0","bin119.log"
"May 30 2018","2458268.4999537035","549331201","16361.84","1.20e-3","2.00e-5","-2.2","-","124.17","1e-8","0","bin120.log"
"Jun 29 2018","2458298.4999537035","551923201","7526.44","7.19e-4","1.70e-5","-2.2","-","97.13","1e-8","0","bin121.log"
"Jul 29 2018","2458328.4999537035","554515201","6001.23","4.55e-4","1.20e-5","-2.2","-","69.20","1e-8","0","bin122.log"
"Aug 28 2018","2458358.4999537035","557107201","601.57","1.59e-4","1.20e-5","-2.2","-","40.51","1e-8","0","bin123.log"
"Sep 27 2018","2458388.4999537035","559699201","131.53","1.25e-4","1.80e-5","-2.2","-","11.33","1e-8","0","bin124.log"
"Oct 27 2018","2458418.4999537035","562291201","916.58","2.83e-4","1.80e-5","-2.2","-","18.37","1e-8","0","bin125.log"
"Nov 26 2018","2458448.4999537035","564883201","3038.97","4.39e-4","1.60e-5","-2.2","-","48.83","1e-8","0","bin126.log"
"Dec 26 2018","2458478.4999537035","567475201","3633.91","3.15e-4","1.00e-5","-2.2","-","80.26","1e-8","0","bin127.log"
"Jan 25 2019","2458508.4999537035","570067201","848.39","1.39e-4","9.00e-6","-2.2","-","112.03","1e-8","0","bin128.log"
"Feb 24 2019","2458538.4999537035","572659201","1100.58","1.46e-4","8.00e-6","-2.2","-","142.67","1e-8","0","bin129.log"
"Mar 26 2019","2458568.4999537035","575251201","1860.69","3.08e-4","1.30e-5","-2.2","-","167.85","1e-8","0","bin130.log"
"Apr 25 2019","2458598.4999537035","577843201","562.88","1.80e-4","1.40e-5","-2.2","-","154.97","1e-8","0","bin131.log"
"May 25 2019","2458628.4999537035","580435201","583.97","1.28e-4","1.00e-5","-2.2","-","128.82","1e-8","0","bin132.log"
"Jun 24 2019","2458658.4999537035","583027201","963.4","1.58e-4","9.00e-6","-2.2","-","101.92","1e-8","0","bin133.log"
"Jul 24 2019","2458688.4999537035","585619201","2237.64","2.35e-4","9.00e-6","-2.2","-","74.14","1e-8","0","bin134.log"
"Aug 23 2019","2458718.4999537035","588211201","1069.75","1.95e-4","1.10e-5","-2.2","-","45.56","1e-8","0","bin135.log"
"Sep 22 2019","2458748.4999537035","590803201","935.22","1.92e-4","1.20e-5","-2.2","-","16.46","1e-8","0","bin136.log"
"Oct 22 2019","2458778.4999537035","593395201","1108.78","2.30e-4","1.20e-5","-2.2","-","13.13","1e-8","0","bin137.log"
"Nov 21 2019","2458808.4999537035","595987201","1010.72","1.86e-4","1.10e-5","-2.2","-","43.44","1e-8","0","bin138.log"
"Dec 21 2019","2458838.4999537035","598579201","1939.87","2.16e-4","9.00e-6","-2.2","-","74.71","1e-8","0","bin139.log"
"Jan 20 2020","2458868.4999537035","601171201","2400.6","2.61e-4","1.00e-5","-2.2","-","106.51","1e-8","0","bin140.log"
"Feb 19 2020","2458898.4999537035","603763201","805.47","1.36e-4","8.00e-6","-2.2","-","137.48","1e-8","0","bin141.log"
"Mar 20 2020","2458928.4999537035","606355201","1300.25","2.16e-4","1.10e-5","-2.2","-","164.72","1e-8","0","bin142.log"
"Apr 19 2020","2458958.4999537035","608947201","599.42","2.07e-4","1.50e-5","-2.2","-","159.28","1e-8","0","bin143.log"
"May 19 2020","2458988.4999537035","611539201","1865.46","2.78e-4","1.20e-5","-2.2","-","133.46","1e-8","0","bin144.log"
"Jun 18 2020","2459018.4999537035","614131201","3556.46","3.64e-4","1.20e-5","-2.2","-","106.67","1e-8","0","bin145.log"
"Jul 18 2020","2459048.4999537035","616723201","1953.01","2.22e-4","1.00e-5","-2.2","-","79.06","1e-8","0","bin146.log"
"Aug 17 2020","2459078.4999537035","619315201","1662.93","2.16e-4","1.00e-5","-2.2","-","50.60","1e-8","0","bin147.log"
"Sep 16 2020","2459108.4999537035","621907201","625.56","1.59e-4","1.10e-5","-2.2","-","21.57","1e-8","0","bin148.log"
"Oct 16 2020","2459138.4999537035","624499201","403.5","1.22e-4","1.00e-5","-2.2","-","7.92","1e-8","0","bin149.log"
"Nov 15 2020","2459168.4999537035","627091201","429.04","9.76e-5","8.10e-6","-2.2","-","38.07","1e-8","0","bin150.log"
"Dec 15 2020","2459198.4999537035","629683201","2790.59","2.79e-4","1.00e-5","-2.2","-","69.18","1e-8","0","bin151.log"
"Jan 14 2021","2459228.4999537035","632275201","4436.41","3.06e-4","9.00e-6","-2.2","-","100.97","1e-8","0","bin152.log"
"Feb 13 2021","2459258.4999537035","634867201","1190.68","1.90e-4","1.10e-5","-2.2","-","132.20","1e-8","0","bin153.log"
"Mar 15 2021","2459288.4999537035","637459201","1994.83","2.31e-4","1.00e-5","-2.2","-","160.68","1e-8","0","bin154.log"
"Apr 14 2021","2459318.4999537035","640051201","1162.12","2.86e-4","1.60e-5","-2.2","-","163.30","1e-8","0","bin155.log"
"May 14 2021","2459348.4999537035","642643201","982.19","2.01e-4","1.20e-5","-2.2","-","138.08","1e-8","0","bin156.log"
"Jun 13 2021","2459378.4999537035","645235201","2360.6","2.56e-4","1.00e-5","-2.2","-","111.40","1e-8","0","bin157.log"
"Jul 13 2021","2459408.4999537035","647827201","2275.15","2.93e-4","1.20e-5","-2.2","-","83.95","1e-8","0","bin158.log"
"Aug 12 2021","2459438.4999537035","650419201","4647.34","3.79e-4","1.10e-5","-2.2","-","55.62","1e-8","0","bin159.log"
"Sep 11 2021","2459468.4999537035","653011201","1974.4","3.50e-4","1.50e-5","-2.2","-","26.68","1e-8","0","bin160.log"
"Oct 11 2021","2459498.4999537035","655603201","1786.54","3.51e-4","1.60e-5","-2.2","-","2.73","1e-8","0","bin161.log"
"Nov 10 2021","2459528.4999537035","658195201","3139.59","3.95e-4","1.40e-5","-2.2","-","32.74","1e-8","0","bin162.log"
"Dec 10 2021","2459558.4999537035","660787201","3359.85","3.38e-4","1.10e-5","-2.2","-","63.68","1e-8","0","bin163.log"
"Jan 09 2022","2459588.4999537035","663379201","2538.19","2.22e-4","8.00e-6","-2.2","-","95.41","1e-8","0","bin164.log"
"Feb 08 2022","2459618.4999537035","665971201","2009.21","2.97e-4","1.20e-5","-2.2","-","126.86","1e-8","0","bin165.log"
"Mar 10 2022","2459648.4999537035","668563201","1423.11","1.91e-4","9.00e-6","-2.2","-","156.15","1e-8","0","bin166.log"
"Apr 09 2022","2459678.4999537035","671155201","328.67","8.94e-5","8.50e-6","-2.2","-","166.73","1e-8","0","bin167.log"
"May 09 2022","2459708.4999537035","673747201","319.11","1.23e-4","1.20e-5","-2.2","-","142.68","1e-8","0","bin168.log"
"Jun 08 2022","2459738.4999537035","676339201","471.72","8.95e-5","7.00e-6","-2.2","-","116.11","1e-8","0","bin169.log"
"Jul 08 2022","2459768.4999537035","678931201","485.98","9.36e-5","7.20e-6","-2.2","-","88.82","1e-8","0","bin170.log"
"Aug 07 2022","2459798.4999537035","681523201","155.96","4.00e-5","4.80e-6","-2.2","-","60.62","1e-8","0","bin171.log"
"Sep 06 2022","2459828.4999537035","684115201","49.77","3.00e-5","6.20e-6","-2.2","-","31.77","1e-8","0","bin172.log"
"Oct 06 2022","2459858.4999537035","686707201","23.01","2.26e-5","6.70e-6","-2.2","-","2.45","1e-8","0","bin173.log"
"Nov 05 2022","2459888.4999537035","689299201","44.85","2.19e-5","5.10e-6","-2.2","-","27.44","1e-8","0","bin174.log"
"Dec 05 2022","2459918.4999537035","691891201","55.24","2.07e-5","4.20e-6","-2.2","-","58.20","1e-8","0","bin175.log"
"Jan 04 2023","2459948.4999537035","694483201","66.56","2.09e-5","4.00e-6","-2.2","-","89.85","1e-8","0","bin176.log"
"Feb 03 2023","2459978.4999537035","697075201","81.6","2.88e-5","5.00e-6","-2.2","-","121.45","1e-8","0","bin177.log"
"Mar 05 2023","2460008.4999537035","699667201","69.45","3.42e-5","6.40e-6","-2.2","-","151.35","1e-8","0","bin178.log"
"Apr 04 2023","2460038.4999537035","702259201","59.95","3.00e-5","5.80e-6","-2.2","-","168.95","1e-8","0","bin179.log"
"May 04 2023","2460068.4999537035","704851201","27.64","2.99e-5","8.10e-6","-2.2","-","147.25","1e-8","0","bin180.log"
"Jun 03 2023","2460098.4999537035","707443201","75.72","3.01e-5","5.40e-6","-2.2","-","120.79","1e-8","0","bin181.log"
"Jul 03 2023","2460128.4999537035","710035201","36.16","1.85e-5","4.50e-6","-2.2","-","93.65","1e-8","0","bin182.log"
"Aug 02 2023","2460158.4999537035","712627201","17.57","1.52e-5","4.70e-6","-2.2","-","65.60","1e-8","0","bin183.log"
"Sep 01 2023","2460188.4999537035","715219201","46.15","1.96e-5","4.40e-6","-2.2","-","36.84","1e-8","0","bin184.log"
"Oct 01 2023","2460218.4999537035","717811201","44.15","4.47e-5","9.80e-6","-2.2","-","7.61","1e-8","0","bin185.log"
"Oct 31 2023","2460248.4999537035","720403201","70.54","2.96e-5","5.70e-6","-2.2","-","22.17","1e-8","0","bin186.log"
"Nov 30 2023","2460278.4999537035","722995201","291.68","6.03e-5","5.80e-6","-2.2","-","52.75","1e-8","0","bin187.log"
"Dec 30 2023","2460308.4999537035","725587201","129.6","4.17e-5","5.70e-6","-2.2","-","84.28","1e-8","0","bin188.log"
"Jan 29 2024","2460338.4999537035","728179201","293.27","5.21e-5","5.10e-6","-2.2","-","116.00","1e-8","0","bin189.log"
"Feb 28 2024","2460368.4999537035","730771201","141.64","5.38e-5","7.40e-6","-2.2","-","146.36","1e-8","0","bin190.log"
"Mar 29 2024","2460398.4999537035","733363201","121.15","4.60e-5","6.90e-6","-2.2","-","169.12","1e-8","0","bin191.log"
"Apr 28 2024","2460428.4999537035","735955201","47.83","3.57e-5","7.60e-6","-2.2","-","151.76","1e-8","0","bin192.log"
"May 28 2024","2460458.4999537035","738547201","55.89","2.48e-5","5.20e-6","-2.2","-","125.46","1e-8","0","bin193.log"
"Jun 27 2024","2460488.4999537035","741139201","279.24","5.02e-5","4.90e-6","-2.2","-","98.46","1e-8","0","bin194.log"
"Jul 27 2024","2460518.4999537035","743731201","84.81","3.13e-5","5.40e-6","-2.2","-","70.56","1e-8","0","bin195.log"
"Aug 26 2024","2460548.4999537035","746323201","68.84","2.35e-5","4.60e-6","-2.2","-","41.90","1e-8","0","bin196.log"
"Sep 25 2024","2460578.4999537035","748915201","123.06","5.52e-5","8.00e-6","-2.2","-","12.74","1e-8","0","bin197.log"
"Oct 25 2024","2460608.4999537035","751507201","83.28","4.50e-5","7.40e-6","-2.2","-","16.92","1e-8","0","bin198.log"
"Nov 24 2024","2460638.4999537035","754099201","246.8","6.02e-5","6.10e-6","-2.2","-","47.34","1e-8","0","bin199.log"